"","action","x1","x2","y1","y2","z1","z2"
"6729","on",45088,45587,62575,65202,-38284,-33927
"6730","on",45588,45743,62575,65202,-38284,-33927
"6731","on",40529,41034,62575,65202,-38284,-33927
"6732","on",43022,43646,62575,65202,-38284,-33927
"6733","on",41479,43021,62575,65202,-38284,-33927
"6734","on",41035,41478,62575,65202,-38284,-33927
"6735","on",40351,40528,62575,65202,-38284,-33927
"6736","on",37771,40350,62575,65202,-38284,-33927
"6737","on",47770,47963,62575,65202,-38284,-33927
"6738","on",46843,47338,62575,65202,-38284,-33927
"6739","on",47339,47769,62575,65202,-38284,-33927
"6740","on",45744,46842,62575,65202,-38284,-33927
"6741","on",47964,48867,62575,65202,-38284,-33927
"6742","on",48868,49217,62575,65202,-38284,-33927
"6743","on",49218,49731,62575,65202,-38284,-33927
"6744","on",23480,24398,-539,5093,66331,92110
"6745","on",23480,24398,-3793,-540,66331,92110
"6746","on",24561,24891,-3793,5093,66331,92110
"6747","on",24399,24560,-539,5093,66331,92110
"6748","on",24399,24560,-3793,-540,66331,92110
"6749","on",23480,24398,-14090,-3794,66331,66963
"6750","on",24561,24891,-5435,-3794,66331,66963
"6751","on",24399,24560,-5435,-3794,66331,66963
"6752","on",24561,24891,-14090,-5436,66331,66963
"6753","on",24399,24560,-14090,-5436,66331,66963
"6754","on",23480,24398,-14090,-3794,88641,92110
"6755","on",24561,24891,-5435,-3794,88641,92110
"6756","on",24399,24560,-5435,-3794,88641,92110
"6757","on",24561,24891,-14090,-5436,88641,92110
"6758","on",24399,24560,-14090,-5436,88641,92110
"6759","on",23480,24398,12926,13010,66331,92110
"6760","on",24561,24891,12926,13010,66331,92110
"6761","on",24399,24560,12926,13010,66331,92110
"6762","on",23480,24398,5094,12925,66331,75394
"6763","on",24561,24891,5094,12925,66331,75394
"6764","on",24399,24560,5094,12925,66331,75394
"6765","on",22662,23345,-539,5093,66331,92110
"6766","on",22662,23345,-3793,-540,66331,92110
"6767","on",23346,23479,-539,5093,66331,92110
"6768","on",23346,23479,-3793,-540,66331,92110
"6769","on",22662,23345,-14090,-3794,66331,66963
"6770","on",23346,23479,-14090,-3794,66331,66963
"6771","on",22662,23345,-14090,-3794,88641,92110
"6772","on",23346,23479,-14090,-3794,88641,92110
"6773","on",22662,23345,12926,13010,66331,92110
"6774","on",23346,23479,12926,13010,66331,92110
"6775","on",22662,23345,5094,12925,66331,75394
"6776","on",23346,23479,5094,12925,66331,75394
"6777","on",21844,22661,-539,5093,66331,92110
"6778","on",21844,22661,-3793,-540,66331,92110
"6779","on",21844,22661,-14090,-3794,66331,66963
"6780","on",21844,22661,-14090,-3794,88641,92110
"6781","on",21844,22661,12926,13010,66331,92110
"6782","on",21844,22661,5094,12925,66331,75394
"6783","on",20079,21843,-539,5093,66331,92110
"6784","on",20079,21843,-3793,-540,66331,92110
"6785","on",20079,21843,-14090,-3794,66331,66963
"6786","on",20079,21843,-14090,-3794,88641,92110
"6787","on",20079,21843,12926,13010,66331,92110
"6788","on",20079,21843,5094,12925,66331,75394
"6789","on",24892,25299,-3793,5093,66331,92110
"6790","on",24892,25299,-5435,-3794,66331,66963
"6791","on",24892,25299,-14090,-5436,66331,66963
"6792","on",24892,25299,-5435,-3794,88641,92110
"6793","on",24892,25299,-14090,-5436,88641,92110
"6794","on",24892,25299,12926,13010,66331,92110
"6795","on",24892,25299,5094,12925,66331,75394
"6796","on",25300,25555,-3793,5093,66331,92110
"6797","on",28258,30200,-3793,5093,66331,92110
"6798","on",27551,28257,-3793,5093,66331,92110
"6799","on",26429,27550,-3793,5093,66331,92110
"6800","on",26085,26428,-3793,5093,66331,92110
"6801","on",25556,25634,-3793,5093,66331,92110
"6802","on",25635,26011,-3793,5093,66331,92110
"6803","on",26012,26084,-3793,5093,66331,92110
"6804","on",25300,25555,-5435,-3794,66331,66963
"6805","on",28258,30200,-5435,-3794,66331,66963
"6806","on",27551,28257,-5435,-3794,66331,66963
"6807","on",26429,27550,-5435,-3794,66331,66963
"6808","on",26085,26428,-5435,-3794,66331,66963
"6809","on",25556,25634,-5435,-3794,66331,66963
"6810","on",25635,26011,-5435,-3794,66331,66963
"6811","on",26012,26084,-5435,-3794,66331,66963
"6812","on",25300,25555,-14090,-5436,66331,66963
"6813","on",28258,30200,-14090,-5436,66331,66963
"6814","on",27551,28257,-14090,-5436,66331,66963
"6815","on",26429,27550,-14090,-5436,66331,66963
"6816","on",26085,26428,-14090,-5436,66331,66963
"6817","on",25556,25634,-14090,-5436,66331,66963
"6818","on",25635,26011,-14090,-5436,66331,66963
"6819","on",26012,26084,-14090,-5436,66331,66963
"6820","on",25300,25555,-5435,-3794,88641,92110
"6821","on",28258,30200,-5435,-3794,88641,92110
"6822","on",27551,28257,-5435,-3794,88641,92110
"6823","on",26429,27550,-5435,-3794,88641,92110
"6824","on",26085,26428,-5435,-3794,88641,92110
"6825","on",25556,25634,-5435,-3794,88641,92110
"6826","on",25635,26011,-5435,-3794,88641,92110
"6827","on",26012,26084,-5435,-3794,88641,92110
"6828","on",25300,25555,-14090,-5436,88641,92110
"6829","on",28258,30200,-14090,-5436,88641,92110
"6830","on",27551,28257,-14090,-5436,88641,92110
"6831","on",26429,27550,-14090,-5436,88641,92110
"6832","on",26085,26428,-14090,-5436,88641,92110
"6833","on",25556,25634,-14090,-5436,88641,92110
"6834","on",25635,26011,-14090,-5436,88641,92110
"6835","on",26012,26084,-14090,-5436,88641,92110
"6836","on",25300,25555,12926,13010,66331,92110
"6837","on",28258,30200,12926,13010,66331,92110
"6838","on",27551,28257,12926,13010,66331,92110
"6839","on",26429,27550,12926,13010,66331,92110
"6840","on",26085,26428,12926,13010,66331,92110
"6841","on",25556,25634,12926,13010,66331,92110
"6842","on",25635,26011,12926,13010,66331,92110
"6843","on",26012,26084,12926,13010,66331,92110
"6844","on",25300,25555,5094,12925,66331,75394
"6845","on",28258,30200,5094,12925,66331,75394
"6846","on",27551,28257,5094,12925,66331,75394
"6847","on",26429,27550,5094,12925,66331,75394
"6848","on",26085,26428,5094,12925,66331,75394
"6849","on",25556,25634,5094,12925,66331,75394
"6850","on",25635,26011,5094,12925,66331,75394
"6851","on",26012,26084,5094,12925,66331,75394
"6852","on",12999,13204,-14090,385,66331,77921
"6853","on",13205,16945,-14090,385,66331,77921
"6854","on",17059,17500,-14090,385,66331,77921
"6855","on",16946,17058,-14090,385,66331,77921
"6856","on",17501,18168,-14090,385,66331,77921
"6857","on",18620,18854,-3793,385,66331,92110
"6858","on",18855,20078,-539,385,66331,92110
"6859","on",18855,20078,-3793,-540,66331,92110
"6860","on",18169,18619,-3793,385,66331,77921
"6861","on",18620,18854,-14090,-3794,66331,66963
"6862","on",18855,20078,-14090,-3794,66331,66963
"6863","on",18169,18619,-14090,-3794,66331,66963
"6864","on",18620,18854,-14090,-3794,88641,92110
"6865","on",18855,20078,-14090,-3794,88641,92110
"6866","on",12829,12998,-14090,385,66331,77921
"6867","on",9063,10127,-14090,385,66331,77921
"6868","on",10493,12073,-14090,385,66331,77921
"6869","on",12074,12452,-14090,385,66331,77921
"6870","on",12453,12828,-14090,385,66331,77921
"6871","on",10128,10492,-14090,385,66331,77921
"6872","on",12999,13204,12926,13010,66331,92110
"6873","on",13205,16945,12926,13010,66331,92110
"6874","on",17059,17500,12926,13010,66331,92110
"6875","on",16946,17058,12926,13010,66331,92110
"6876","on",12999,13204,12001,12925,66331,75394
"6877","on",13205,16945,12001,12925,66331,75394
"6878","on",17059,17500,12001,12925,66331,75394
"6879","on",16946,17058,12001,12925,66331,75394
"6880","on",17501,18168,12926,13010,66331,92110
"6881","on",18620,18854,12926,13010,66331,92110
"6882","on",18855,20078,12926,13010,66331,92110
"6883","on",18169,18619,12926,13010,66331,92110
"6884","on",17501,18168,12001,12925,66331,75394
"6885","on",18620,18854,12001,12925,66331,75394
"6886","on",18855,20078,12001,12925,66331,75394
"6887","on",18169,18619,12001,12925,66331,75394
"6888","on",12829,12998,12926,13010,66331,92110
"6889","on",12829,12998,12001,12925,66331,75394
"6890","on",9063,10127,12926,13010,66331,92110
"6891","on",9063,10127,12001,12925,66331,75394
"6892","on",10493,12073,12926,13010,66331,92110
"6893","on",12074,12452,12926,13010,66331,92110
"6894","on",12453,12828,12926,13010,66331,92110
"6895","on",10128,10492,12926,13010,66331,92110
"6896","on",10493,12073,12001,12925,66331,75394
"6897","on",12074,12452,12001,12925,66331,75394
"6898","on",12453,12828,12001,12925,66331,75394
"6899","on",10128,10492,12001,12925,66331,75394
"6900","on",12999,13204,1870,5093,66331,68726
"6901","on",13205,16945,1870,5093,66331,68726
"6902","on",17059,17500,1870,5093,66331,68726
"6903","on",16946,17058,1870,5093,66331,68726
"6904","on",12999,13204,386,1869,66331,68726
"6905","on",13205,16945,386,1869,66331,68726
"6906","on",17059,17500,386,1869,66331,68726
"6907","on",16946,17058,386,1869,66331,68726
"6908","on",12999,13204,5094,12000,66331,68726
"6909","on",13205,16945,5094,12000,66331,68726
"6910","on",17059,17500,5094,12000,66331,68726
"6911","on",16946,17058,5094,12000,66331,68726
"6912","on",17501,18168,1870,5093,66331,68726
"6913","on",17501,18168,386,1869,66331,68726
"6914","on",18620,18854,386,5093,66331,68726
"6915","on",18855,20078,386,5093,66331,68726
"6916","on",18169,18619,1870,5093,66331,68726
"6917","on",18169,18619,386,1869,66331,68726
"6918","on",17501,18168,5094,12000,66331,68726
"6919","on",18620,18854,5094,12000,66331,68726
"6920","on",18855,20078,5094,12000,66331,68726
"6921","on",18169,18619,5094,12000,66331,68726
"6922","on",12829,12998,1870,5093,66331,68726
"6923","on",12829,12998,386,1869,66331,68726
"6924","on",12829,12998,5094,12000,66331,68726
"6925","on",9063,10127,1870,5093,66331,68726
"6926","on",9063,10127,386,1869,66331,68726
"6927","on",9063,10127,5094,12000,66331,68726
"6928","on",10493,12073,1870,5093,66331,68726
"6929","on",12074,12452,1870,5093,66331,68726
"6930","on",12453,12828,1870,5093,66331,68726
"6931","on",10128,10492,1870,5093,66331,68726
"6932","on",10493,12073,386,1869,66331,68726
"6933","on",12074,12452,386,1869,66331,68726
"6934","on",12453,12828,386,1869,66331,68726
"6935","on",10128,10492,386,1869,66331,68726
"6936","on",10493,12073,5094,12000,66331,68726
"6937","on",12074,12452,5094,12000,66331,68726
"6938","on",12453,12828,5094,12000,66331,68726
"6939","on",10128,10492,5094,12000,66331,68726
"6940","on",12999,13204,1870,5093,90089,92110
"6941","on",13205,16945,1870,5093,90089,92110
"6942","on",17059,17500,1870,5093,90089,92110
"6943","on",16946,17058,1870,5093,90089,92110
"6944","on",17501,18168,1870,5093,90089,92110
"6945","on",18620,18854,386,5093,90089,92110
"6946","on",18855,20078,386,5093,90089,92110
"6947","on",18169,18619,1870,5093,90089,92110
"6948","on",12829,12998,1870,5093,90089,92110
"6949","on",9063,10127,1870,5093,90089,92110
"6950","on",10493,12073,1870,5093,90089,92110
"6951","on",12074,12452,1870,5093,90089,92110
"6952","on",12453,12828,1870,5093,90089,92110
"6953","on",10128,10492,1870,5093,90089,92110
"6954","on",-9117,-8948,-91446,-84805,-38983,-15166
"6955","on",-9117,-8948,-84804,-70259,-38983,-27803
"6956","on",-8169,-7127,-91446,-84805,-38983,-15166
"6957","on",-7126,-5347,-91446,-84805,-38983,-15166
"6958","on",-8947,-8170,-91446,-84805,-38983,-15166
"6959","on",-8169,-7127,-84804,-70259,-38983,-27803
"6960","on",-7126,-5347,-84804,-70259,-38983,-27803
"6961","on",-8947,-8170,-84804,-70259,-38983,-27803
"6962","on",-2270,-276,-91446,-87825,-38983,-15166
"6963","on",-2270,-276,-87824,-85360,-38983,-15166
"6964","on",-2270,-276,-85359,-84805,-38983,-15166
"6965","on",-2270,-276,-84804,-74112,-38983,-27803
"6966","on",-2270,-276,-74111,-70259,-38983,-27803
"6967","on",-3958,-3133,-91446,-84805,-38983,-15166
"6968","on",-4606,-3959,-91446,-84805,-38983,-15166
"6969","on",-3132,-2299,-91446,-85360,-38983,-15166
"6970","on",-2298,-2271,-91446,-87825,-38983,-15166
"6971","on",-2298,-2271,-87824,-85360,-38983,-15166
"6972","on",-3132,-2299,-85359,-84805,-38983,-15166
"6973","on",-2298,-2271,-85359,-84805,-38983,-15166
"6974","on",-3958,-3133,-84804,-74112,-38983,-27803
"6975","on",-4606,-3959,-84804,-74112,-38983,-27803
"6976","on",-3132,-2299,-84804,-74112,-38983,-27803
"6977","on",-2298,-2271,-84804,-74112,-38983,-27803
"6978","on",-3958,-3133,-74111,-70259,-38983,-27803
"6979","on",-4606,-3959,-74111,-70259,-38983,-27803
"6980","on",-3132,-2299,-74111,-70259,-38983,-27803
"6981","on",-2298,-2271,-74111,-70259,-38983,-27803
"6982","on",-5346,-4848,-91446,-84805,-38983,-15166
"6983","on",-4847,-4607,-91446,-84805,-38983,-15166
"6984","on",-5346,-4848,-84804,-70259,-38983,-27803
"6985","on",-4847,-4607,-84804,-74112,-38983,-27803
"6986","on",-4847,-4607,-74111,-70259,-38983,-27803
"6987","on",-9117,-8948,-70258,-67159,-31343,-27803
"6988","on",-8169,-7127,-70258,-67159,-31343,-27803
"6989","on",-7126,-5347,-70258,-67159,-31343,-27803
"6990","on",-8947,-8170,-70258,-67159,-31343,-27803
"6991","on",-2270,-276,-70258,-67159,-31343,-27803
"6992","on",-3958,-3133,-70258,-67159,-31343,-27803
"6993","on",-4606,-3959,-70258,-67159,-31343,-27803
"6994","on",-3132,-2299,-70258,-67159,-31343,-27803
"6995","on",-2298,-2271,-70258,-67159,-31343,-27803
"6996","on",-5346,-4848,-70258,-67159,-31343,-27803
"6997","on",-4847,-4607,-70258,-67159,-31343,-27803
"6998","on",16103,16945,-91446,-87825,-38983,-15166
"6999","on",16103,16945,-87824,-85360,-38983,-15166
"7000","on",17059,17500,-91446,-87825,-38983,-15166
"7001","on",16946,17058,-91446,-87825,-38983,-15166
"7002","on",17059,17500,-87824,-85360,-38983,-15166
"7003","on",16946,17058,-87824,-85360,-38983,-15166
"7004","on",16103,16945,-85359,-82922,-38983,-15166
"7005","on",17059,17500,-85359,-82922,-38983,-15166
"7006","on",16946,17058,-85359,-82922,-38983,-15166
"7007","on",16103,16945,-82921,-75220,-38983,-15166
"7008","on",17059,17500,-82921,-78606,-38983,-15166
"7009","on",16946,17058,-82921,-78606,-38983,-15166
"7010","on",17059,17500,-78605,-75220,-38983,-15166
"7011","on",16946,17058,-78605,-75220,-38983,-15166
"7012","on",16103,16945,-73065,-67159,-38983,-15166
"7013","on",17059,17500,-73065,-67159,-38983,-15166
"7014","on",16946,17058,-73065,-67159,-38983,-15166
"7015","on",16103,16945,-75219,-73066,-38983,-15166
"7016","on",17059,17500,-75219,-73066,-38983,-15166
"7017","on",16946,17058,-75219,-73066,-38983,-15166
"7018","on",17501,18168,-91446,-90927,-38983,-15166
"7019","on",18169,18211,-91446,-90927,-38983,-15166
"7020","on",17501,18168,-90926,-87825,-38983,-15166
"7021","on",17501,18168,-87824,-85360,-38983,-15166
"7022","on",17501,18168,-85359,-82922,-38983,-15166
"7023","on",17501,18168,-82921,-78606,-38983,-15166
"7024","on",17501,18168,-78605,-75220,-38983,-15166
"7025","on",18169,18211,-90926,-87825,-38983,-15166
"7026","on",18169,18211,-87824,-85360,-38983,-15166
"7027","on",18169,18211,-85359,-82922,-38983,-15166
"7028","on",18169,18211,-82921,-78606,-38983,-15166
"7029","on",18169,18211,-78605,-75220,-38983,-15166
"7030","on",17501,18168,-73065,-67159,-38983,-15166
"7031","on",18169,18211,-73065,-67159,-38983,-15166
"7032","on",17501,18168,-75219,-73066,-38983,-15166
"7033","on",18169,18211,-75219,-73066,-38983,-15166
"7034","on",12999,13204,-91446,-87825,-38983,-15166
"7035","on",12999,13204,-87824,-85360,-38983,-15166
"7036","on",12999,13204,-85359,-75220,-38983,-15166
"7037","on",13205,16102,-91446,-87825,-38983,-15166
"7038","on",13205,16102,-87824,-85360,-38983,-15166
"7039","on",13205,16102,-85359,-82922,-38983,-15166
"7040","on",13205,16102,-82921,-75220,-38983,-15166
"7041","on",12999,13204,-73065,-72596,-38983,-15166
"7042","on",13205,16102,-73065,-72596,-38983,-15166
"7043","on",12999,13204,-75219,-73066,-38983,-15166
"7044","on",13205,16102,-75219,-73066,-38983,-15166
"7045","on",12829,12998,-91446,-87825,-38983,-15166
"7046","on",12829,12998,-87824,-85360,-38983,-15166
"7047","on",12829,12998,-85359,-75220,-38983,-15166
"7048","on",12829,12998,-73065,-72596,-38983,-15166
"7049","on",12829,12998,-75219,-73066,-38983,-15166
"7050","on",-275,758,-91446,-87825,-38983,-15166
"7051","on",-275,758,-87824,-85360,-38983,-15166
"7052","on",-275,758,-85359,-84805,-38983,-15166
"7053","on",-275,758,-84804,-74112,-38983,-27803
"7054","on",-275,758,-74111,-72596,-38983,-27803
"7055","on",7259,7283,-91446,-87825,-38983,-15166
"7056","on",7259,7283,-87824,-85360,-38983,-15166
"7057","on",7259,7283,-85359,-84805,-38983,-15166
"7058","on",7259,7283,-84804,-75220,-38983,-27803
"7059","on",7284,7926,-91446,-87825,-38983,-15166
"7060","on",7284,7926,-87824,-85360,-38983,-15166
"7061","on",7284,7926,-85359,-84805,-38983,-15166
"7062","on",7927,10127,-91446,-87825,-38983,-15166
"7063","on",7927,10127,-87824,-85360,-38983,-15166
"7064","on",7927,10127,-85359,-84805,-38983,-15166
"7065","on",7284,7926,-84804,-75220,-38983,-27803
"7066","on",7927,10127,-84804,-75220,-38983,-27803
"7067","on",7259,7283,-73065,-72596,-38983,-27803
"7068","on",7284,7926,-73065,-72596,-38983,-27803
"7069","on",7927,10127,-73065,-72596,-38983,-27803
"7070","on",7259,7283,-75219,-73066,-38983,-27803
"7071","on",7284,7926,-75219,-73066,-38983,-27803
"7072","on",7927,10127,-75219,-73066,-38983,-27803
"7073","on",5621,5712,-91446,-87825,-38983,-15166
"7074","on",4619,5620,-91446,-87825,-38983,-15166
"7075","on",5621,5712,-87824,-85360,-38983,-15166
"7076","on",4619,5620,-87824,-85360,-38983,-15166
"7077","on",5621,5712,-85359,-84805,-38983,-15166
"7078","on",4619,5620,-85359,-84805,-38983,-15166
"7079","on",5713,7164,-91446,-87825,-38983,-15166
"7080","on",5713,7164,-87824,-85360,-38983,-15166
"7081","on",5713,7164,-85359,-84805,-38983,-15166
"7082","on",2338,4618,-91446,-87825,-38983,-15166
"7083","on",2338,4618,-87824,-85360,-38983,-15166
"7084","on",2338,4618,-85359,-84805,-38983,-15166
"7085","on",5621,5712,-84804,-72596,-38983,-27803
"7086","on",4619,5620,-84804,-72596,-38983,-27803
"7087","on",5713,7164,-84804,-72596,-38983,-27803
"7088","on",2338,4618,-84804,-74112,-38983,-27803
"7089","on",2338,4618,-74111,-72596,-38983,-27803
"7090","on",1565,2337,-91446,-87825,-38983,-15166
"7091","on",1565,2337,-87824,-85360,-38983,-15166
"7092","on",1565,2337,-85359,-84805,-38983,-15166
"7093","on",1049,1085,-91446,-87825,-38983,-15166
"7094","on",1049,1085,-87824,-85360,-38983,-15166
"7095","on",1049,1085,-85359,-84805,-38983,-15166
"7096","on",1086,1564,-91446,-87825,-38983,-15166
"7097","on",1086,1564,-87824,-85360,-38983,-15166
"7098","on",1086,1564,-85359,-84805,-38983,-15166
"7099","on",759,1048,-91446,-87825,-38983,-15166
"7100","on",759,1048,-87824,-85360,-38983,-15166
"7101","on",759,1048,-85359,-84805,-38983,-15166
"7102","on",1565,2337,-84804,-74112,-38983,-27803
"7103","on",1049,1085,-84804,-74112,-38983,-27803
"7104","on",1086,1564,-84804,-74112,-38983,-27803
"7105","on",759,1048,-84804,-74112,-38983,-27803
"7106","on",1565,2337,-74111,-72596,-38983,-27803
"7107","on",1049,1085,-74111,-72596,-38983,-27803
"7108","on",1086,1564,-74111,-72596,-38983,-27803
"7109","on",759,1048,-74111,-72596,-38983,-27803
"7110","on",7165,7258,-91446,-87825,-38983,-15166
"7111","on",7165,7258,-87824,-85360,-38983,-15166
"7112","on",7165,7258,-85359,-84805,-38983,-15166
"7113","on",7165,7258,-84804,-75220,-38983,-27803
"7114","on",7165,7258,-73065,-72596,-38983,-27803
